record #,subjectId,age,gender,vision,vis,secondsOnPage,userSelection,img1,img2,img3,img4,baseline
387,15,,,,,3.363,Option 4,user_bn-mouse-visual-cortex-2_agd_20_connected_components.png,user_bcsstk22_fv_20_connected_components.png,user_caltech_den_0_5_20_connected_components.png,user_bn-mouse-visual-cortex-2_fv_20_connected_components.png,user_bn-mouse-visual-cortex-2.png
396,15,,,,,3.935,Option 3,user_map_of_science_ecc_6_async_label_prop.png,user_usair97_den_0_5_6_async_label_prop.png,user_map_of_science_den_0_5_6_async_label_prop.png,user_bcsstk_den_0_5_6_async_label_prop.png,user_map_of_science.png
408,15,,,,,7.178,Option 4,user_map_of_science_den_0_5_6_connected_components.png,"user_ring_of_cliques(6,70)_agd_6_connected_components.png",user_map_of_science_ecc_6_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_6_connected_components.png",user_map_of_science.png
418,15,,,,,5.166,Option 1,user_hic_5k_net_6_den_0_5_10_modularity.png,user_hic_5k_net_6_ecc_10_modularity.png,user_map_of_science_ecc_10_modularity.png,user_movies_fv_10_modularity.png,user_hic_5k_net_6.png
432,15,,,,,9.002,Option 4,"user_connected_caveman_graph(15,30)_pr_0_85_20_connected_components.png","user_connected_caveman_graph(15,30)_den_0_5_20_connected_components.png","user_ring_of_cliques(6,70)_den_0_5_20_connected_components.png",user_bn-mouse-visual-cortex-2_ecc_20_connected_components.png,"user_connected_caveman_graph(15,30).png"
439,15,,,,,2.55,Option 4,user_movies_ecc_20_async_label_prop.png,user_usair97_den_0_5_20_async_label_prop.png,"user_ring_of_cliques(6,70)_den_0_5_20_async_label_prop.png","user_ring_of_cliques(6,70)_agd_20_async_label_prop.png","user_ring_of_cliques(6,70).png"
447,15,,,,,5.007,Option 2,user_bcsstk22_agd_20_modularity.png,user_bcsstk22_den_0_5_20_modularity.png,"user_connected_caveman_graph(15,30)_pr_0_85_20_modularity.png",user_map_of_science_pr_0_85_20_modularity.png,user_bcsstk22.png
452,15,,,,,3.272,Option 4,"user_barbell_graph(50,20)_agd_6_connected_components.png","user_ring_of_cliques(6,70)_agd_6_connected_components.png",user_usair97_pr_0_85_6_connected_components.png,"user_barbell_graph(50,20)_ecc_6_connected_components.png","user_barbell_graph(50,20).png"
467,15,,,,,6.732,Option 3,user_hic_5k_net_6_pr_0_85_20_modularity.png,"user_random_lobster(100,0_6,0_4)_agd_20_modularity.png",user_bcsstk20_agd_20_modularity.png,user_bcsstk20_den_0_5_20_modularity.png,user_bcsstk20.png
472,15,,,,,2.999,Option 2,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_10_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_ecc_10_async_label_prop.png","user_barbell_graph(50,20)_den_0_5_10_async_label_prop.png",user_caltech_agd_10_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05).png"
478,15,,,,,2.666,Option 2,user_bcsstk22_den_0_5_6_modularity.png,user_bcsstk22_ecc_6_modularity.png,"user_connected_caveman_graph(15,30)_ecc_6_modularity.png",user_enron-email_ecc_6_modularity.png,user_bcsstk22.png
491,15,,,,,5.022,Option 2,"user_ring_of_cliques(6,70)_fv_10_connected_components.png",user_map_of_science_fv_10_connected_components.png,"user_ring_of_cliques(6,70)_pr_0_85_10_connected_components.png",user_bcsstk20_fv_10_connected_components.png,"user_ring_of_cliques(6,70).png"
495,15,,,,,2.772,Option 2,"user_connected_caveman_graph(15,30)_agd_20_async_label_prop.png",user_enron-email_agd_20_async_label_prop.png,user_enron-email_fv_20_async_label_prop.png,user_bcsstk20_agd_20_async_label_prop.png,user_enron-email.png
506,15,,,,,3.269,Option 4,user_map_of_science_agd_10_connected_components.png,"user_random_lobster(100,0_6,0_4)_agd_10_connected_components.png",user_bcsstk_ecc_10_connected_components.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_10_connected_components.png","user_random_lobster(100,0_6,0_4).png"
511,15,,,,,3.574,Option 1,user_bcsstk_den_0_5_30_modularity.png,user_movies_agd_30_modularity.png,user_map_of_science_fv_30_modularity.png,user_bcsstk_ecc_30_modularity.png,user_bcsstk.png
523,15,,,,,7.075,Option 4,user_caltech_ecc_6_connected_components.png,"user_ring_of_cliques(6,70)_fv_6_connected_components.png",user_caltech_fv_6_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_den_0_5_6_connected_components.png",user_caltech.png
529,15,,,,,3.713,Option 4,user_usair97_fv_6_connected_components.png,user_bcsstk20_fv_6_connected_components.png,user_usair97_den_0_5_6_connected_components.png,user_movies_den_0_5_6_connected_components.png,user_usair97.png
540,15,,,,,4.384,Option 2,user_map_of_science_agd_30_modularity.png,"user_barbell_graph(50,20)_agd_30_modularity.png","user_ring_of_cliques(6,70)_fv_30_modularity.png","user_barbell_graph(50,20)_pr_0_85_30_modularity.png","user_barbell_graph(50,20).png"
552,15,,,,,4.857,Option 2,user_map_of_science_pr_0_85_10_connected_components.png,user_bio-diseasome_den_0_5_10_connected_components.png,user_bio-diseasome_pr_0_85_10_connected_components.png,user_movies_den_0_5_10_connected_components.png,user_bio-diseasome.png
559,15,,,,,6.506,Option 2,user_circular_ladder_graph(100)_ecc_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_6_modularity.png,user_circular_ladder_graph(100)_agd_6_modularity.png,user_bio-celegans_fv_6_modularity.png,user_circular_ladder_graph(100).png
567,15,,,,,2.763,Option 3,"user_watts_strogatz_graph(100,5,0.05)_fv_30_connected_components.png",user_bio-celegans_fv_30_connected_components.png,user_bio-celegans_den_0_5_30_connected_components.png,user_bcsstk22_fv_30_connected_components.png,user_bio-celegans.png
573,15,,,,,4.293,Option 1,user_caltech_agd_20_async_label_prop.png,user_caltech_den_0_5_20_async_label_prop.png,user_bcsstk22_fv_20_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_20_async_label_prop.png",user_caltech.png
579,15,,,,,3.462,Option 3,"user_connected_caveman_graph(15,30)_den_0_5_20_connected_components.png",user_bn-mouse-visual-cortex-2_den_0_5_20_connected_components.png,"user_connected_caveman_graph(15,30)_agd_20_connected_components.png","user_barbell_graph(50,20)_ecc_20_connected_components.png","user_connected_caveman_graph(15,30).png"
587,15,,,,,4.067,Option 4,"user_watts_strogatz_graph(100,5,0.05)_fv_10_modularity.png",user_bcsstk_fv_10_modularity.png,user_hic_5k_net_6_fv_10_modularity.png,user_hic_5k_net_6_den_0_5_10_modularity.png,user_hic_5k_net_6.png
595,15,,,,,4.956,Option 1,user_usair97_pr_0_85_10_modularity.png,user_usair97_ecc_10_modularity.png,user_caltech_pr_0_85_10_modularity.png,"user_barbell_graph(50,20)_ecc_10_modularity.png",user_usair97.png
604,15,,,,,3.469,Option 2,user_bcsstk22_fv_10_connected_components.png,user_bcsstk_pr_0_85_10_connected_components.png,user_bcsstk_den_0_5_10_connected_components.png,"user_random_lobster(100,0_6,0_4)_fv_10_connected_components.png",user_bcsstk.png
1012,16,35,M,N,3,,,,,,,
1016,16,,,,,4.879,Option 2,"user_ring_of_cliques(6,70)_fv_30_connected_components.png",user_movies_den_0_5_30_connected_components.png,user_movies_fv_30_connected_components.png,"user_connected_caveman_graph(15,30)_den_0_5_30_connected_components.png",user_movies.png
1018,16,,,,,4.738,Option 2,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_10_async_label_prop.png",user_enron-email_ecc_10_async_label_prop.png,user_enron-email_agd_10_async_label_prop.png,user_bio-celegans_fv_10_async_label_prop.png,user_enron-email.png
1020,16,,,,,3.274,Option 1,user_hic_5k_net_6_agd_30_modularity.png,user_bcsstk20_pr_0_85_30_modularity.png,user_enron-email_fv_30_modularity.png,user_hic_5k_net_6_ecc_30_modularity.png,user_hic_5k_net_6.png
1024,16,,,,,4.31,Option 3,user_hic_5k_net_6_pr_0_85_6_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_6_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_agd_6_async_label_prop.png","user_barbell_graph(50,20)_den_0_5_6_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05).png"
1026,16,,,,,5.166,Option 2,user_map_of_science_agd_6_modularity.png,user_bio-celegans_agd_6_modularity.png,user_bio-celegans_pr_0_85_6_modularity.png,"user_barbell_graph(50,20)_agd_6_modularity.png",user_bio-celegans.png
1028,16,,,,,2.679,Option 1,user_bcsstk22_pr_0_85_20_connected_components.png,user_bcsstk22_agd_20_connected_components.png,user_bio-celegans_pr_0_85_20_connected_components.png,user_usair97_fv_20_connected_components.png,user_bcsstk22.png
1030,16,,,,,6.69,Option 2,"user_ring_of_cliques(6,70)_fv_30_async_label_prop.png","user_ring_of_cliques(6,70)_ecc_30_async_label_prop.png",user_bcsstk22_pr_0_85_30_async_label_prop.png,user_hic_5k_net_6_pr_0_85_30_async_label_prop.png,"user_ring_of_cliques(6,70).png"
1032,16,,,,,4.626,Option 3,user_bcsstk20_pr_0_85_20_async_label_prop.png,user_enron-email_pr_0_85_20_async_label_prop.png,user_bcsstk20_den_0_5_20_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_den_0_5_20_async_label_prop.png",user_bcsstk20.png
1034,16,,,,,8.427,Option 4,user_circular_ladder_graph(100)_den_0_5_30_connected_components.png,user_bio-diseasome_pr_0_85_30_connected_components.png,user_hic_5k_net_6_ecc_30_connected_components.png,user_bio-diseasome_den_0_5_30_connected_components.png,user_bio-diseasome.png
1036,16,,,,,4.324,Unsure,user_circular_ladder_graph(100)_ecc_6_connected_components.png,"user_ring_of_cliques(6,70)_den_0_5_6_connected_components.png",user_enron-email_fv_6_connected_components.png,user_circular_ladder_graph(100)_pr_0_85_6_connected_components.png,user_circular_ladder_graph(100).png
1038,16,,,,,4.444,Option 1,user_caltech_pr_0_85_10_connected_components.png,user_bio-diseasome_ecc_10_connected_components.png,user_caltech_den_0_5_10_connected_components.png,user_bio-celegans_fv_10_connected_components.png,user_caltech.png
1040,16,,,,,2.81,Option 1,user_map_of_science_den_0_5_30_modularity.png,user_map_of_science_agd_30_modularity.png,user_bio-celegans_ecc_30_modularity.png,user_bcsstk20_den_0_5_30_modularity.png,user_map_of_science.png
1042,16,,,,,4.243,Option 3,user_bio-diseasome_pr_0_85_20_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_20_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_agd_20_async_label_prop.png",user_caltech_ecc_20_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05).png"
1044,16,,,,,3.692,Option 2,user_map_of_science_fv_20_connected_components.png,user_map_of_science_ecc_20_connected_components.png,user_caltech_den_0_5_20_connected_components.png,user_usair97_pr_0_85_20_connected_components.png,user_map_of_science.png
1046,16,,,,,4.981,Option 4,"user_connected_caveman_graph(15,30)_fv_6_modularity.png",user_bn-mouse-visual-cortex-2_pr_0_85_6_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_6_modularity.png,user_bn-mouse-visual-cortex-2_ecc_6_modularity.png,user_bn-mouse-visual-cortex-2.png
1048,16,,,,,5.46,Option 1,user_map_of_science_fv_30_async_label_prop.png,"user_barbell_graph(50,20)_pr_0_85_30_async_label_prop.png",user_bn-mouse-visual-cortex-2_fv_30_async_label_prop.png,"user_barbell_graph(50,20)_agd_30_async_label_prop.png","user_barbell_graph(50,20).png"
1050,16,,,,,4.608,Option 1,"user_random_lobster(100,0_6,0_4)_agd_30_connected_components.png",user_caltech_den_0_5_30_connected_components.png,"user_random_lobster(100,0_6,0_4)_fv_30_connected_components.png",user_bcsstk_agd_30_connected_components.png,"user_random_lobster(100,0_6,0_4).png"
1052,16,,,,,3.28,Option 2,user_usair97_ecc_30_connected_components.png,user_hic_5k_net_6_agd_30_connected_components.png,user_hic_5k_net_6_fv_30_connected_components.png,user_circular_ladder_graph(100)_fv_30_connected_components.png,user_hic_5k_net_6.png
1054,16,,,,,5.14,Option 3,"user_connected_caveman_graph(15,30)_pr_0_85_30_async_label_prop.png",user_usair97_fv_30_async_label_prop.png,user_usair97_pr_0_85_30_async_label_prop.png,user_movies_fv_30_async_label_prop.png,user_usair97.png
1056,16,,,,,5.43,Option 2,user_enron-email_ecc_20_connected_components.png,user_usair97_agd_20_connected_components.png,user_usair97_ecc_20_connected_components.png,user_circular_ladder_graph(100)_den_0_5_20_connected_components.png,user_usair97.png
1058,16,,,,,4.012,Option 3,user_hic_5k_net_6_den_0_5_20_async_label_prop.png,user_circular_ladder_graph(100)_fv_20_async_label_prop.png,user_movies_agd_20_async_label_prop.png,user_movies_pr_0_85_20_async_label_prop.png,user_movies.png
1060,16,,,,,3.058,Option 4,"user_random_lobster(100,0_6,0_4)_fv_30_connected_components.png",user_circular_ladder_graph(100)_agd_30_connected_components.png,user_bio-celegans_pr_0_85_30_connected_components.png,"user_random_lobster(100,0_6,0_4)_ecc_30_connected_components.png","user_random_lobster(100,0_6,0_4).png"
1062,16,,,,,4.051,Option 3,user_enron-email_pr_0_85_20_connected_components.png,user_caltech_fv_20_connected_components.png,user_enron-email_agd_20_connected_components.png,user_bcsstk_fv_20_connected_components.png,user_enron-email.png
1064,16,,,,,4.1,Option 1,user_bcsstk_fv_20_connected_components.png,user_bcsstk_den_0_5_20_connected_components.png,user_bio-celegans_den_0_5_20_connected_components.png,"user_connected_caveman_graph(15,30)_fv_20_connected_components.png",user_bcsstk.png
1066,16,,,,,4.511,Option 2,user_circular_ladder_graph(100)_agd_20_modularity.png,user_enron-email_fv_20_modularity.png,user_circular_ladder_graph(100)_pr_0_85_20_modularity.png,user_caltech_den_0_5_20_modularity.png,user_circular_ladder_graph(100).png
1068,16,,,,,7.684,Option 2,user_bcsstk22_ecc_6_connected_components.png,user_caltech_den_0_5_6_connected_components.png,user_caltech_fv_6_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_fv_6_connected_components.png",user_caltech.png
1070,16,,,,,2.411,Option 1,user_bcsstk22_agd_20_modularity.png,user_bio-celegans_agd_20_modularity.png,user_bcsstk22_den_0_5_20_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_20_modularity.png",user_bcsstk22.png
1072,16,,,,,4.643,Option 1,"user_connected_caveman_graph(15,30)_fv_6_connected_components.png",user_circular_ladder_graph(100)_ecc_6_connected_components.png,user_bcsstk20_agd_6_connected_components.png,"user_connected_caveman_graph(15,30)_den_0_5_6_connected_components.png","user_connected_caveman_graph(15,30).png"
1074,16,,,,,7.428,Option 4,user_bcsstk22_den_0_5_30_async_label_prop.png,user_caltech_ecc_30_async_label_prop.png,"user_ring_of_cliques(6,70)_agd_30_async_label_prop.png","user_ring_of_cliques(6,70)_den_0_5_30_async_label_prop.png","user_ring_of_cliques(6,70).png"
1076,16,,,,,4.703,Option 3,user_circular_ladder_graph(100)_agd_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_20_modularity.png,user_bcsstk_fv_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1078,16,,,,,2.924,Option 2,"user_ring_of_cliques(6,70)_den_0_5_6_connected_components.png",user_enron-email_agd_6_connected_components.png,user_bn-mouse-visual-cortex-2_fv_6_connected_components.png,user_bn-mouse-visual-cortex-2_agd_6_connected_components.png,user_bn-mouse-visual-cortex-2.png
1080,16,,,,,6.028,Option 1,user_movies_fv_6_modularity.png,user_bio-celegans_pr_0_85_6_modularity.png,user_bio-celegans_agd_6_modularity.png,user_map_of_science_pr_0_85_6_modularity.png,user_bio-celegans.png
1082,16,,,,,4.739,Option 1,user_bcsstk20_agd_30_modularity.png,user_hic_5k_net_6_ecc_30_modularity.png,"user_barbell_graph(50,20)_pr_0_85_30_modularity.png",user_bcsstk20_fv_30_modularity.png,user_bcsstk20.png
1084,16,,,,,4.553,Option 3,user_bio-diseasome_den_0_5_30_modularity.png,user_enron-email_agd_30_modularity.png,user_bio-diseasome_ecc_30_modularity.png,user_usair97_ecc_30_modularity.png,user_bio-diseasome.png
1086,16,,,,,1.264,Option 3,user_dorogovtsev_goltsev_mendes_graph(5)_fv_20_async_label_prop.png,user_bcsstk22_ecc_20_async_label_prop.png,"user_barbell_graph(50,20)_den_0_5_20_async_label_prop.png","user_barbell_graph(50,20)_pr_0_85_20_async_label_prop.png","user_barbell_graph(50,20).png"
1088,16,,,,,4.526,Option 1,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_20_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_20_connected_components.png,user_bio-celegans_ecc_20_connected_components.png,"user_connected_caveman_graph(15,30)_ecc_20_connected_components.png",user_dorogovtsev_goltsev_mendes_graph(5).png
1090,16,,,,,4.07,Option 1,"user_connected_caveman_graph(15,30)_fv_30_connected_components.png",user_bio-diseasome_den_0_5_30_connected_components.png,"user_connected_caveman_graph(15,30)_agd_30_connected_components.png",user_usair97_den_0_5_30_connected_components.png,"user_connected_caveman_graph(15,30).png"
1788,17,35,M,N,1,,,,,,,
1800,17,,,,,4.448,Option 1,user_bio-celegans_ecc_10_async_label_prop.png,user_hic_5k_net_6_den_0_5_10_async_label_prop.png,user_usair97_fv_10_async_label_prop.png,user_bio-celegans_pr_0_85_10_async_label_prop.png,user_bio-celegans.png
1802,17,,,,,6.938,Option 4,user_map_of_science_pr_0_85_6_modularity.png,user_bcsstk20_fv_6_modularity.png,user_hic_5k_net_6_fv_6_modularity.png,user_bcsstk20_pr_0_85_6_modularity.png,user_bcsstk20.png
1810,17,,,,,15.389,Option 2,"user_ring_of_cliques(6,70)_pr_0_85_10_connected_components.png","user_ring_of_cliques(6,70)_fv_10_connected_components.png","user_barbell_graph(50,20)_agd_10_connected_components.png","user_random_lobster(100,0_6,0_4)_agd_10_connected_components.png","user_ring_of_cliques(6,70).png"
1816,17,,,,,11.992,Option 3,user_map_of_science_fv_30_async_label_prop.png,user_enron-email_agd_30_async_label_prop.png,user_movies_fv_30_async_label_prop.png,user_enron-email_fv_30_async_label_prop.png,user_enron-email.png
1820,17,,,,,5.029,Option 2,"user_random_lobster(100,0_6,0_4)_fv_20_async_label_prop.png",user_enron-email_agd_20_async_label_prop.png,user_bcsstk20_agd_20_async_label_prop.png,user_enron-email_fv_20_async_label_prop.png,user_enron-email.png
1822,17,,,,,5.534,Option 3,user_usair97_fv_20_modularity.png,user_bcsstk20_fv_20_modularity.png,user_usair97_pr_0_85_20_modularity.png,user_movies_ecc_20_modularity.png,user_usair97.png
1826,17,,,,,5.011,Option 4,"user_barbell_graph(50,20)_den_0_5_6_async_label_prop.png",user_hic_5k_net_6_ecc_6_async_label_prop.png,"user_ring_of_cliques(6,70)_agd_6_async_label_prop.png",user_hic_5k_net_6_fv_6_async_label_prop.png,user_hic_5k_net_6.png
1830,17,,,,,10.746,Option 1,user_usair97_pr_0_85_20_async_label_prop.png,user_bio-diseasome_den_0_5_20_async_label_prop.png,"user_barbell_graph(50,20)_agd_20_async_label_prop.png",user_bio-diseasome_pr_0_85_20_async_label_prop.png,user_bio-diseasome.png
1834,17,,,,,9.331,Option 3,"user_connected_caveman_graph(15,30)_pr_0_85_6_connected_components.png","user_connected_caveman_graph(15,30)_agd_6_connected_components.png",user_bcsstk20_agd_6_connected_components.png,"user_barbell_graph(50,20)_agd_6_connected_components.png","user_connected_caveman_graph(15,30).png"
